Feature,Family,ConsensusRank,ConsensusScore,BaseConsensusScore,GroupedStabilityFreq,GroupedPermutation,GWO_CandidateFreq,FamilyPriority,Methods_Selected_TopK,MeanRank,MI,MI_Rank,L1AbsCoef,L1AbsCoef_Rank,RFImportance,RFImportance_Rank,ExtraTreesImportance,ExtraTreesImportance_Rank,XGBImportance,XGBImportance_Rank,UnivariateSignal,UnivariateSignal_Rank
VEH_第二轴左侧轮胎生产年份_TIREYE2L_2020-2020,other,866,0.33129695139488063,0.6944923784872016,0.06666666666666667,0.0,0.0,0.25,0,709.1666666666666,0.005491221217511999,897.0,0.0,692.0,7.054615958302686e-05,935.0,0.00011998248401190228,908.0,0.0,252.0,0.1349553025910856,571.0
交通灯的功能_LZAB_1-工作中,other,867,0.331258987633017,0.7343974690825424,0.0,0.0,0.0,0.25,0,616.6666666666666,0.004511330293963667,974.0,0.0,692.0,0.00016581807282653178,603.0,0.00025808677529866444,567.0,0.0,252.0,0.12130448264938279,612.0
VEH_第二轴左侧轮胎纹深_TIREDE2L_6-6,other,868,0.33114394593039975,0.7341098648259994,0.0,0.0,0.0,0.25,0,617.3333333333334,0.00021237746955860004,1371.0,0.0,692.0,0.00022006091462321975,498.0,0.0004989911470858029,370.0,0.002970418194308877,161.0,0.12130448264938279,612.0
VEH_第几次碰撞导致的钻入_UFAHRK_1-第一次碰撞,crash_type,869,0.3311432269197584,0.565358067299396,0.0,0.0,0.0,0.7,0,1008.5,0.0,1389.0,0.0,692.0,3.338611227445286e-05,1139.0,1.6451142789944743e-05,1366.0,0.0,252.0,0.0487225622936677,1213.0
事故前车辆要避让的对象_OBJAVOID_MISSING_OR_UNKNOWN,other,870,0.3311151855047455,0.7340379637618638,0.0,0.0,0.0,0.25,0,617.5,0.0,1389.0,0.0,692.0,0.0003778468402757518,365.0,0.000509144669679079,366.0,0.0,252.0,0.11725979719291112,641.0
主动安全场景_ACSCE_101-D1-右转弯行车事故,safety,871,0.3311015243025598,0.5277538107563994,0.0,0.0,0.0,0.8,0,1095.6666666666667,0.006481674711491969,808.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第二轴左侧轮胎生产星期_TIREWE2L_6-6,other,872,0.3310864250790912,0.733966062697728,0.0,0.0,0.0,0.25,0,617.6666666666666,0.0,1389.0,0.20098769975834932,66.0,0.00018138090735763228,564.0,0.00030268490490306893,517.0,0.0,252.0,0.06894506180054928,918.0
中央隔离带的视觉防护板或防炫板_BLENDSCH_2-不存在,other,873,0.3310001438021283,0.7337503595053207,0.0,0.0,0.0,0.25,0,618.1666666666666,0.0,1389.0,0.0,692.0,0.00020345638369961497,522.0,0.0003184424298999351,485.0,0.0,252.0,0.23204118369926102,369.0
ARU事故原因2_URSWIS2_14-没有保持安全距离,safety,874,0.33096692551049756,0.48741731377624387,0.06666666666666667,0.0,0.0,0.8,0,1189.1666666666667,0.0017213785263801018,1225.0,0.0,692.0,0.0,1576.0,5.597670483590057e-06,1525.0,0.0,252.0,0.03177168305065207,1865.0
事故类型_UTYP_329-路口，具有等待义务的车辆与来自右侧的车辆，行车方向未知,crash_type,875,0.33076934138625247,0.5644233534656312,0.0,0.0,0.0,0.7,0,1010.6666666666666,0.009590740914156903,556.0,0.04515441616734697,445.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.03444182951591454,1595.0
事故时的无意识变道_SPVERLA_MISSING_OR_UNKNOWN,other,876,0.33066422203048607,0.6929105550762151,0.06666666666666667,0.0,0.0,0.25,0,712.8333333333334,0.0,1389.0,0.0,692.0,0.00014989153321417787,649.0,0.0001058031153139109,944.0,0.0,252.0,0.2325705885236484,351.0
事故类型_UTYP_554-停泊车辆_-_从左侧纵向停车位驶出与对向行驶车辆,crash_type,877,0.3305772217428818,0.5239430543572045,0.06666666666666667,0.0,0.0,0.7,0,1104.5,0.0,1389.0,0.05192291910891104,404.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
事故类型_UTYP_633-纵向交通_-_由于车道终止而向左变道与紧跟车辆,lane,878,0.33054572907679036,0.5826143226919759,0.0,0.0,0.0,0.65,0,968.5,0.006087848858249423,845.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.08247871578835826,806.0
事故类型_UTYP_623-纵向交通_-_在路口、交通灯前的等待义务车辆与紧跟车辆,crash_type,879,0.33042421627840096,0.5635605406960024,0.0,0.0,0.0,0.7,0,1012.6666666666666,0.004438416323580441,984.0,0.0,692.0,0.0,1576.0,1.7293054157568006e-05,1359.0,0.0,252.0,0.0487225622936677,1213.0
VEH_限速系统_VSTOP1_MISSING_OR_UNKNOWN,other,880,0.3302903364969801,0.6919758412424503,0.06666666666666667,0.0,0.0,0.25,1,715.0,0.015489106807291764,235.0,0.0,692.0,7.4226851549897184e-06,1439.0,9.871281709707984e-07,1621.0,0.0,252.0,0.3292359465660748,51.0
VEH_第一轴右侧轮胎胎压_TIREPR1R_22-22,other,881,0.3302523727351165,0.7318809318377912,0.0,0.0,0.0,0.25,0,622.5,0.015847225214108862,226.0,0.0,692.0,9.501445066756171e-05,824.0,0.0001403805913558386,849.0,0.0,252.0,0.07535637915107068,892.0
VEH_第二轴左侧轮胎胎压_TIREPR2L_25-25,other,882,0.33002228932988215,0.7313057233247053,0.0,0.0,0.0,0.25,0,623.8333333333334,0.008485294812471844,643.0,0.014744646476352121,613.0,0.00010124699279557126,807.0,0.00012367831120527957,897.0,0.0,252.0,0.15136708677113553,531.0
主动安全场景_ACSCE_802-T2-车辆右转遇到对向来的目标物,safety,883,0.3300086281276963,0.5250215703192408,0.0,0.0,0.0,0.8,0,1102.0,0.006080552822413043,846.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
事故时是否醉酒_TRINKEN_2-否,other,884,0.32993600805291917,0.731090020132298,0.0,0.0,0.0,0.25,0,624.3333333333334,0.008723179666161762,626.0,0.0,692.0,7.592840058287394e-05,915.0,0.00012838706302601614,886.0,0.0,252.0,0.23141513377156703,375.0
降水量_NIEDR_3-小,other,885,0.3297922059246477,0.7307305148116193,0.0,0.0,0.0,0.25,0,625.1666666666666,0.007245002617807916,740.0,0.08545262541221052,275.0,0.0015879276184588538,137.0,0.0020966489353348335,142.0,0.0,252.0,0.006991093786889452,2205.0
行驶车辆所在车道_FSTREIF_22-左转车道,lane,886,0.32968291630716134,0.5804572907679033,0.0,0.0,0.0,0.65,0,973.5,0.0,1389.0,0.08243716447954448,283.0,3.905790504984125e-05,1101.0,2.0602137211002682e-05,1324.0,0.0,252.0,0.04419819917344159,1492.0
ARU事故原因1_URSWIS1_99-未知,other,887,0.32964840379637617,0.7303710094909405,0.0,0.0,0.0,0.25,0,626.0,0.0,1389.0,0.031895314511260715,507.0,0.0005886420520660458,272.0,0.0009309535482033998,248.0,0.0,252.0,0.060465801231725506,1088.0
酒精作用_MEDALK_1-酒精，具体未知,other,888,0.3295908829450676,0.730227207362669,0.0,0.0,0.0,0.25,0,626.3333333333334,0.00655577594924317,802.0,0.04712680807173434,436.0,0.0008486683419956775,210.0,0.001092090218010171,220.0,0.0,252.0,0.03361943214405314,1838.0
VEH_遮阳挡风玻璃_WSSS1_3-部分着色,other,889,0.3295908829450676,0.730227207362669,0.0,0.0,0.0,0.25,0,626.3333333333334,0.008266481885952803,661.0,0.0,692.0,0.00017545080079220746,576.0,0.00016565826240707405,744.0,0.0,252.0,0.08128681526691492,833.0
VEH_碰撞物体_KONOBJ_石柱,crash_type,890,0.32951308599367274,0.5212827149841819,0.06666666666666667,0.0,0.0,0.7,0,1110.6666666666667,0.005479367688322023,898.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
ARU事故原因1_URSWIS1_35-转弯时的错误行为_除了第33、40条之外,other,891,0.32950460166810464,0.7300115041702616,0.0,0.0,0.0,0.25,0,626.8333333333334,0.006864714624226664,779.0,0.0,692.0,8.782459413559667e-05,855.0,0.0002356231227667936,599.0,0.0020062944386154413,222.0,0.12122492397578452,614.0
VEH_变速器_GETRIEBE_2-无,other,892,0.3294562841530055,0.6898907103825137,0.06666666666666667,0.0,0.0,0.25,0,719.8333333333334,0.0,1389.0,0.03085402917387492,515.0,0.00021672054227340424,502.0,0.0003050990185446668,507.0,0.0,252.0,0.0508679594525099,1154.0
事故现场道路环境_STFUHO_6-匝道口,other,893,0.3294183203911418,0.7297958009778545,0.0,0.0,0.0,0.25,0,627.3333333333334,0.015944965478240647,219.0,0.000148431953709752,687.0,0.000316184840608667,407.0,0.0005439897451775924,350.0,0.0,252.0,0.032285009104776594,1849.0
事故时是否醉酒_TRINKEN_MISSING_OR_UNKNOWN,other,894,0.32924575783721594,0.7293643945930399,0.0,0.0,0.0,0.25,0,628.3333333333334,0.004875938747388453,945.0,0.0,692.0,0.00013802014418862023,684.0,0.0001416500564286814,846.0,0.0,252.0,0.2325705885236484,351.0
VEH_第一轴右侧轮胎尺寸-宽度_TIRESIW1R_1008-225,other,895,0.32907319528329015,0.7289329882082254,0.0,0.0,0.0,0.25,0,629.3333333333334,0.004472988164900826,980.0,0.0,692.0,0.0002418265392313289,465.0,0.000499627507753218,369.0,0.0,252.0,0.0649096616337381,1018.0
VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_1-无隔板,other,896,0.3290444348576359,0.7288610871440898,0.0,0.0,0.0,0.25,0,629.5,0.00046355184253576986,1343.0,0.0,692.0,0.0002755282410531662,437.0,0.00023193058680179917,608.0,0.0025911994744092226,192.0,0.16181894554050993,505.0
VEH_第一轴是否双胎_DOUTIRE1_MISSING_OR_UNKNOWN,other,897,0.32904443485763585,0.7288610871440896,0.0,0.0,0.0,0.25,1,629.5,0.010035474317748205,516.0,0.0,692.0,4.1250397040695155e-06,1489.0,0.00015745262518563957,777.0,0.0,252.0,0.3292359465660748,51.0
VEH_直流最大充电电流_DCCHC_0,other,898,0.32895815358067304,0.7286453839516827,0.0,0.0,0.0,0.25,0,630.0,0.009865401767953808,529.0,0.0,692.0,7.845517749919524e-05,898.0,5.2178355042123835e-05,1138.0,0.0,252.0,0.3020615459053832,271.0
VEH_后行李舱与乘客的隔离方式_LUGCOMPIS_MISSING_OR_UNKNOWN,other,899,0.3289385964912281,0.6885964912280702,0.06666666666666667,0.0,0.0,0.25,1,722.8333333333334,0.013238298027186124,315.0,0.0,692.0,6.390929305452607e-06,1457.0,2.5822149267970366e-06,1570.0,0.0,252.0,0.3292359465660748,51.0
VEH_第二轴右侧轮胎尺寸-高宽比_TIRESIR2R_109-65,other,900,0.3289293931550187,0.7285734828875468,0.0,0.0,0.0,0.25,0,630.1666666666666,0.011241388490007775,434.0,0.0,692.0,8.324133987315855e-05,877.0,0.00013586143589753118,862.0,0.0,252.0,0.11065463132693792,664.0
VEH_夜视仪-安装位置_NIGHTWO1_4-位于中间的仪表盘,light,901,0.3287942191544435,0.5032355478861088,0.0,0.0,0.0,0.85,0,1152.5,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
行驶方向的车道数_FSPUR_5-5,lane,902,0.32876258268622377,0.5781564567155594,0.0,0.0,0.0,0.65,0,978.8333333333334,0.0,1389.0,0.0,692.0,1.3774632640935455e-05,1330.0,6.532437896953929e-05,1083.0,0.0,252.0,0.054855784132275945,1127.0
事故现场道路环境_STFUHO_8-其他,other,903,0.3287568306010929,0.7281420765027322,0.0,0.0,0.0,0.25,0,631.1666666666666,0.012036236423303981,382.0,0.010043155278140321,646.0,0.00014078167798790652,675.0,0.00017832862642231447,705.0,0.0,252.0,0.054855784132275945,1127.0
事故类型_UTYP_239-转弯-右转弯车辆，未指定是否是231_-_233,crash_type,904,0.32872735116479723,0.5593183779119931,0.0,0.0,0.0,0.7,0,1022.5,0.0076658660894346475,705.0,0.060767033520957275,356.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
事故类型_UTYP_312-路口，具有等待义务的左转弯车辆（A）与来自左侧的超车直行车辆,crash_type,905,0.32872735116479723,0.5593183779119931,0.0,0.0,0.0,0.7,0,1022.5,0.008271952828041496,660.0,0.05224510400096066,401.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.034441829515914534,1606.0
VEH_第二轴右侧轮胎纹深_TIREDE2R_6-6,other,906,0.32867054932413,0.727926373310325,0.0,0.0,0.0,0.25,0,631.6666666666666,0.0,1389.0,0.0,692.0,0.00037353057755069624,368.0,0.0005941917870528439,331.0,0.0023286091163754463,211.0,0.08494133068852817,799.0
VEH_第一轴左侧轮胎生产年份_TIREYE1L_2019-2019,other,907,0.3286130284728214,0.7277825711820536,0.0,0.0,0.0,0.25,0,632.0,0.008735413234800538,623.0,0.0,692.0,0.0001063571976335286,785.0,0.00017832407966955884,706.0,0.0,252.0,0.0952541705900672,734.0
VEH_碰撞前车辆运动曲线_RICHTVU_0-静止车辆,crash_type,908,0.32858354903652576,0.5589588725913144,0.0,0.0,0.0,0.7,0,1023.3333333333334,0.004678426670926106,964.0,0.0,692.0,0.0,1576.0,8.11997237363866e-06,1486.0,0.0,252.0,0.04896968535072781,1170.0
事故类型_UTYP_342-路口，具有等待义务的直行车辆（A）与来自右侧自行车道的自行车,lane,909,0.3284462180040265,0.5773655450100662,0.0,0.0,0.0,0.65,0,980.6666666666666,0.0014758517688076012,1245.0,0.010835274359220111,640.0,0.00011556880226085419,761.0,0.00014515154414084913,832.0,0.0,252.0,0.011154710306972253,2154.0
主动安全场景_ACSCE_201-L1-碰撞前方正常直行的目标物,safety,910,0.3284268047167098,0.5210670117917746,0.0,0.0,0.0,0.8,0,1111.1666666666667,0.001614453082664502,1236.0,0.08826588977707646,266.0,1.7054049501415746e-05,1277.0,3.4870338296706816e-06,1552.0,0.0,252.0,0.016996130540856563,2084.0
VEH_第二轴左侧轮胎纹深_TIREDE2L_3-3,other,911,0.3284117054932413,0.7272792637331033,0.0,0.0,0.0,0.25,0,633.1666666666666,0.010111792084813498,512.0,0.047335135849249164,435.0,7.367244998766923e-05,922.0,6.297333546981899e-05,1098.0,0.0,252.0,0.13327413282468167,580.0
事故类型_UTYP_729-其他_-_未指定是否是721_-_724,crash_type,912,0.32832470520563706,0.5583117630140926,0.0,0.0,0.0,0.7,0,1024.8333333333333,0.0,1389.0,0.033646535977191964,498.0,1.3248314985510554e-05,1339.0,4.206543319717154e-05,1188.0,0.0,252.0,0.044198199173441595,1483.0
事故类型_UTYP_634-纵向交通_-_因车道误用而向左变道与紧跟车辆,lane,913,0.32830241587575504,0.5770060396893875,0.0,0.0,0.0,0.65,0,981.5,0.0066261599072741095,796.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.06730540197531809,933.0
VEH_第二轴右侧轮胎胎压_TIREPR2R_20-20,other,914,0.32821038251366125,0.7267759562841531,0.0,0.0,0.0,0.25,0,634.3333333333334,0.01358616978842897,301.0,0.0,692.0,9.089885029675958e-05,844.0,7.57233915873362e-05,1040.0,0.0,252.0,0.10931380506367717,677.0
主动安全场景_ACSCE_301-L4-被后方直行的目标物追尾,safety,915,0.32808167960885826,0.5202041990221455,0.0,0.0,0.0,0.8,0,1113.1666666666667,0.0,1389.0,0.0,692.0,4.392454827141045e-05,1079.0,7.253159516707501e-05,1057.0,0.0,252.0,0.005673591563491376,2210.0
ARU事故原因2_URSWIS2_35-转弯时的错误行为_除了第33、40条之外,other,916,0.32801826287029046,0.6862956571757262,0.06666666666666667,0.0,0.0,0.25,0,728.1666666666666,0.008104898271910299,674.0,0.02941597754639481,519.0,5.290803791253107e-05,1033.0,7.327226587948241e-05,1054.0,0.0,252.0,0.0801981333050176,837.0
VEH_前部停车距离控制_PARKV1_3-仅声觉,other,917,0.32795153868277255,0.7261288467069313,0.0,0.0,0.0,0.25,0,635.8333333333334,0.00891308418954262,607.0,0.0,692.0,6.549192648785833e-05,958.0,0.00020346738808041213,649.0,0.0,252.0,0.11215309736419801,657.0
VEH_第一轴右侧轮胎生产年份_TIREYE1R_MISSING_OR_UNKNOWN,other,918,0.32790322116767323,0.6860080529191831,0.06666666666666667,0.0,0.0,0.25,1,728.8333333333334,0.016594444135386688,195.0,0.0,692.0,0.0,1576.0,1.475931414240059e-06,1607.0,0.0,252.0,0.3292359465660748,51.0
道路优先权_VORFB_2-否,other,919,0.32786525740580963,0.7259131435145241,0.0,0.0,0.0,0.25,0,636.3333333333334,0.0,1389.0,0.0,692.0,0.00022315239911192475,496.0,0.00042554529144391267,410.0,0.0034703409764915705,118.0,0.0981212626077001,713.0
VEH_第一轴左侧轮胎尺寸-宽度_TIRESIW1L_MISSING_OR_UNKNOWN,other,920,0.3277881794650561,0.6857204486626403,0.06666666666666667,0.0,0.0,0.25,1,729.5,0.014642394160899741,261.0,0.0,692.0,4.474640826659522e-06,1481.0,0.0,1640.0,0.0,252.0,0.3292359465660748,51.0
VEH_第一轴左侧轮胎生产星期_TIREWE1L_MISSING_OR_UNKNOWN,other,921,0.3277594190394018,0.6856485475985045,0.06666666666666667,0.0,0.0,0.25,1,729.6666666666666,0.0028516178502184797,1132.0,0.0,692.0,3.1848234908673607e-06,1513.0,0.00016830078816302735,738.0,0.0,252.0,0.3292359465660748,51.0
ARU事故原因1_URSWIS1_29-当并入机动车道或双线车道时，忽视交通优先权,lane,922,0.3275546448087432,0.575136612021858,0.0,0.0,0.0,0.65,0,985.8333333333334,0.0,1389.0,0.0,692.0,1.0049730628472543e-05,1396.0,9.61729854475223e-05,973.0,0.0,252.0,0.0487225622936677,1213.0
是否需要眼镜_BRILLE_MISSING_OR_UNKNOWN,other,923,0.3275488927236123,0.7251222318090308,0.0,0.0,0.0,0.25,0,638.1666666666666,0.0069601142058504095,774.0,0.0,692.0,9.50980598861136e-05,823.0,0.00010713861166178855,937.0,0.0,252.0,0.2325705885236484,351.0
VEH_技术缺陷类型_1_TWELCH1_MISSING_OR_UNKNOWN,other,924,0.327520132297958,0.725050330744895,0.0,0.0,0.0,0.25,1,638.3333333333334,0.005019313869751407,931.0,0.0,692.0,8.342217378227083e-06,1422.0,0.000320660063792911,482.0,0.0,252.0,0.3292359465660748,51.0
行驶车辆所在车道_FSTREIF_42-使用右侧自行车道右转,lane,925,0.32743960310612596,0.5748490077653149,0.0,0.0,0.0,0.65,0,986.5,0.011850019427295244,393.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
事故类型_UTYP_306-路口，具有等待义务的左转弯车辆（A）与来自左侧的右转弯车辆,crash_type,926,0.3273756111590452,0.555939027897613,0.0,0.0,0.0,0.7,0,1030.3333333333333,0.0,1389.0,0.03361111600698881,499.0,5.316736228080264e-05,1030.0,7.739850860287e-05,1032.0,0.0,252.0,0.019038207930337975,1980.0
是否是实习期驾照_INTLIC_2-否,other,927,0.3272900488927236,0.7244751222318091,0.0,0.0,0.0,0.25,0,639.6666666666666,0.0,1389.0,0.0,692.0,0.00038815172308959584,352.0,0.00037673571991581555,439.0,0.0,252.0,0.09798145428947373,714.0
交通灯设置位置_LZAU_3-在交通中心/完全控制,other,928,0.32729004889272356,0.724475122231809,0.0,0.0,0.0,0.25,0,639.6666666666666,0.0014156711938686506,1252.0,0.0,692.0,0.0002983016124501053,415.0,0.00031538224060479884,490.0,0.0,252.0,0.09438686843973114,737.0
VEH_动力电池种类_BATTYPE_4-三元锂电池,other,929,0.32723252804141506,0.7243313201035376,0.0,0.0,0.0,0.25,0,640.0,0.01404796984078227,281.0,0.0,692.0,5.3687808587340214e-05,1024.0,4.020488166861998e-05,1195.0,0.003766479901969433,96.0,0.14055260605287184,552.0
事故类型_UTYP_771-其他_-_车辆突然损坏_-_轮胎,crash_type,930,0.3272030486051194,0.5555076215127984,0.0,0.0,0.0,0.7,0,1031.3333333333333,0.005266869961517262,915.0,0.10640468003448592,210.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.03444182951591454,1595.0
VEH_是否驶入沟渠_DIDITCH_MISSING_OR_UNKNOWN,other,931,0.3271750071901064,0.724187517975266,0.0,0.0,0.0,0.25,1,640.3333333333334,0.006308675797557006,830.0,0.0,692.0,1.918198656647871e-06,1540.0,0.0003224986790825848,477.0,0.0,252.0,0.3292359465660748,51.0
VEH_缺气保用轮胎_防爆轮胎_RPANNE1_2-无,other,932,0.3270599654874892,0.7238999137187231,0.0,0.0,0.0,0.25,0,641.0,0.02170106418697082,82.0,0.0,692.0,2.8282080795040784e-05,1180.0,1.580137769859387e-05,1378.0,0.0,252.0,0.30629676888930046,262.0
VEH_第一轴右侧轮胎尺寸-轮辋直径_TIRESIH1R_9-R16,other,933,0.32697368421052636,0.7236842105263159,0.0,0.0,0.0,0.25,0,641.5,0.005706109954187744,883.0,0.0,692.0,0.0001402768834203125,676.0,0.00015511866269524125,792.0,0.0,252.0,0.14006083386186435,554.0
VEH_第一轴左侧轮胎尺寸-宽度_TIRESIW1L_1008-225,other,934,0.3269736842105263,0.7236842105263158,0.0,0.0,0.0,0.25,0,641.5,0.0011530241893518145,1277.0,0.0,692.0,0.00038700769018460215,356.0,0.000538630305628662,352.0,0.0030495908576995134,154.0,0.0649096616337381,1018.0
广告牌影响_TAFELN_0-不适用,other,935,0.32694492378487205,0.7236123094621801,0.0,0.0,0.0,0.25,0,641.6666666666666,0.0,1389.0,0.0,692.0,0.00013837753629671363,682.0,0.00031118732742916184,497.0,0.0,252.0,0.25113879991288207,338.0
VEH_直流最大充电电压_DCCHV_0,other,936,0.3268011216566005,0.7232528041415014,0.0,0.0,0.0,0.25,0,642.5,0.006406057053482517,820.0,0.0,692.0,8.278747021795492e-05,880.0,0.00011041272827582667,930.0,0.0,252.0,0.2971756765894487,281.0
太阳镜_SBRILLE_MISSING_OR_UNKNOWN,other,937,0.32665731952832894,0.7228932988208224,0.0,0.0,0.0,0.25,0,643.3333333333334,0.0,1389.0,0.0,692.0,0.00017715437380380768,572.0,0.00023344839624521346,604.0,0.0,252.0,0.2325705885236484,351.0
事故类型_UTYP_552-停泊车辆_-_从左侧纵向停车位驶出与紧跟车辆,crash_type,938,0.32654155881507047,0.5538538970376762,0.0,0.0,0.0,0.7,0,1035.1666666666667,0.0,1389.0,0.04280340852574743,454.0,5.258769227402837e-06,1469.0,1.1604728008790036e-05,1434.0,0.0,252.0,0.0487225622936677,1213.0
星期_WOTAG_1-星期一,other,939,0.32651351740005746,0.7225337935001437,0.0,0.0,0.0,0.25,0,644.1666666666666,0.0,1389.0,0.016655420994311443,594.0,0.002396362310895096,85.0,0.0030380973514152177,91.0,0.00321185658685863,140.0,0.03873552804235859,1566.0
VEH_后部停车距离控制_PARKH1_MISSING_OR_UNKNOWN,other,940,0.32638812194420486,0.6422203048605121,0.13333333333333333,0.0,0.0,0.25,1,830.3333333333334,0.0059714270538617775,856.0,0.0,692.0,3.939032182812351e-06,1491.0,0.0,1640.0,0.0,252.0,0.3292359465660748,51.0
VEH_第二轴右侧轮胎生产星期_TIREWE2RL_34-34,other,941,0.3262834339948231,0.7219585849870578,0.0,0.0,0.0,0.25,0,645.5,0.017169004924333597,178.0,0.1848304992065323,81.0,5.123921256200205e-05,1041.0,5.9552523984287046e-05,1108.0,0.0,252.0,0.0487225622936677,1213.0
衣着厚度_BEKLST_3-薄的_如：衬衫、短裤,other,942,0.3259383088869715,0.7210957722174288,0.0,0.0,0.0,0.25,0,647.5,0.0,1389.0,0.0,692.0,0.00026562791219234027,446.0,0.00024298525500637523,587.0,0.0,252.0,0.1550370959642491,519.0
事故类型_UTYP_271-转弯，驶出右转向优先道路的车辆与其他车辆（中国不适用）,crash_type,943,0.32593758987633015,0.5523439746908253,0.0,0.0,0.0,0.7,0,1038.6666666666667,0.0,1389.0,0.03481820963365307,492.0,5.685240935719623e-05,1011.0,6.315832450718938e-05,1097.0,0.0,252.0,0.018326008632303943,1991.0
转向反应_REAKTLE2_4-向右,other,944,0.3257749496692551,0.6806873741731377,0.06666666666666667,0.0,0.0,0.25,0,741.1666666666666,0.0,1389.0,0.054510208798155664,383.0,0.00011471120284751535,767.0,0.0001619379438402914,758.0,0.0,252.0,0.07383034191450778,898.0
先期疾病1_VORKR1_31-高血压,other,945,0.3256886683922922,0.6804716709807305,0.06666666666666667,0.0,0.0,0.25,0,741.6666666666666,0.0,1389.0,0.1492683333843518,124.0,0.00020629766099424524,516.0,0.0002184890820675904,626.0,0.0,252.0,0.04056520343734151,1543.0
VEH_交流充电时间_ACTIME_MISSING_OR_UNKNOWN,other,946,0.3256311475409836,0.680327868852459,0.06666666666666667,0.0,0.0,0.25,1,742.0,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0003149776602905479,492.0,0.0,252.0,0.3292359465660748,51.0
VEH_碰撞前的滑移痕迹_SSPUR_9-未知,lane,947,0.3253688524590165,0.5696721311475411,0.0,0.0,0.0,0.65,0,998.5,0.0031746040260554054,1099.0,0.0,692.0,0.0,1576.0,2.902225399348582e-06,1566.0,0.0,252.0,0.08247871578835826,806.0
事故类型_UTYP_247-右转车辆（驶出主路）与隔离带中的相向直行的车辆,crash_type,948,0.3253336209375899,0.5508340523439748,0.0,0.0,0.0,0.7,0,1042.1666666666667,0.008750514273738963,621.0,0.0,692.0,0.0,1576.0,1.01710813091844e-06,1620.0,0.0,252.0,0.04419819917344159,1492.0
事故类型_UTYP_399-穿行，其他,crash_type,949,0.3253336209375899,0.5508340523439746,0.0,0.0,0.0,0.7,0,1042.1666666666667,0.0,1389.0,0.03471547471086539,493.0,4.907415870567857e-05,1050.0,5.6558188365370586e-05,1119.0,0.0,252.0,0.025517435220808737,1950.0
事故路段车流量_VSTUFE_4-非常多车辆，车辆走走停停,road_env,950,0.32517040552200177,0.4941760138050044,0.0,0.0,0.0,0.85,0,1173.5,0.0,1389.0,0.0,692.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.04419819917344159,1492.0
VEH_发动机安装位置_MOTORL_3-发动机前置,other,951,0.32516177739430546,0.7191544434857636,0.0,0.0,0.0,0.25,0,652.0,0.0034353974664318443,1076.0,0.0,692.0,0.00010510021985476237,790.0,0.0001426364911454398,842.0,0.0,252.0,0.30828503743386815,260.0
VEH_第一轴右侧轮胎生产年份_TIREYE1R_2017-2017,other,952,0.32508469945355195,0.6789617486338798,0.06666666666666667,0.0,0.0,0.25,0,745.1666666666666,0.0,1389.0,0.04490924833154507,446.0,0.00022700366177003304,489.0,0.0004357621670807685,404.0,0.0028722789138555527,170.0,0.03724123883280723,1573.0
星期_WOTAG_5-星期五,other,953,0.3250179752660339,0.7187949381650848,0.0,0.0,0.0,0.25,0,652.8333333333334,0.001562009940704323,1238.0,0.051347065547403994,408.0,0.0023879336112192064,86.0,0.003935360537574813,68.0,0.002336840145289898,209.0,0.026241880475442566,1908.0
VEH_本次碰撞前是否制动_BRAKEBEF_3-加速,crash_type,954,0.3249309749784297,0.5498274374460742,0.0,0.0,0.0,0.7,0,1044.5,0.0,1389.0,0.0,692.0,3.681018991325859e-06,1498.0,1.1997930415308055e-05,1424.0,0.0,252.0,0.06538851185533108,1012.0
道路状况_STRZ_6-松动路面,road_surface,955,0.32465918895599655,0.5116479723899914,0.0,0.0,0.0,0.8,0,1133.0,0.0,1389.0,0.020032446714967775,575.0,0.0,1576.0,0.0,1640.0,0.0,252.0,0.047565149415449405,1366.0
ARU事故原因2_URSWIS2_81-天气影响/雨、冰雹、雪引起视线障碍,weather,956,0.32464322691975844,0.565358067299396,0.06666666666666667,0.0,0.0,0.55,0,1008.5,0.0,1389.0,0.0,692.0,1.2030531742111123e-05,1355.0,3.243883760191863e-06,1557.0,0.0,252.0,0.08247871578835826,806.0
