Feature,Family,MI,L1AbsCoef,RFImportance,ExtraTreesImportance,XGBImportance,UnivariateSignal,MI_N,MI_Rank,MI_RankScore,MI_TopK,L1AbsCoef_N,L1AbsCoef_Rank,L1AbsCoef_RankScore,L1AbsCoef_TopK,RFImportance_N,RFImportance_Rank,RFImportance_RankScore,RFImportance_TopK,ExtraTreesImportance_N,ExtraTreesImportance_Rank,ExtraTreesImportance_RankScore,ExtraTreesImportance_TopK,XGBImportance_N,XGBImportance_Rank,XGBImportance_RankScore,XGBImportance_TopK,UnivariateSignal_N,UnivariateSignal_Rank,UnivariateSignal_RankScore,UnivariateSignal_TopK,MethodVotes_TopK,MeanRank,BaseConsensusScore,GroupedStabilityFreq,GroupedPermutation,GroupedPermutation_N,GWO_CandidateFreq,FamilyPriority,ConsensusScore,Methods_Selected_TopK,ConsensusRank,Missing_Category_Type,Semantic_Group,Source_Group
事故现场道路环境_STFUHO_11-高架路段,road_env,0.0,0.02573533368346775,8.465999613281635e-05,0.00017627945953679593,0.0,0.002803135229844648,0.0,1389.0,0.4012079378774806,0,0.04119388022277281,541.0,0.7670405522001725,0,0.0030230943112749785,869.0,0.6255392579810182,0,0.013997411040923884,709.0,0.6945642795513374,0,0.0,252.0,0.8917169974115617,0,0.006555057733624419,2229.0,0.03882657463330457,0,0,998.1666666666666,0.5698159332758125,0.0,0.0,0.0,0.0,0.85,0.355426373310325,0,566,not_missing_category,road_environment_type,STFUHO
行驶方向的车道数_FSPUR_0-0,lane,0.0,0.0,9.531180263942119e-05,0.00021627598871000963,0.0,0.04990756643183044,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.0034034559593478257,821.0,0.6462467644521139,0,0.017173321952602818,628.0,0.7295081967213115,0,0.0,252.0,0.8917169974115617,0,0.116707526566057,1164.0,0.498274374460742,0,0,824.3333333333334,0.6448087431693988,0.0,0.0,0.0,0.0,0.65,0.35542349726775957,0,567,not_missing_category,other_unique:行驶方向的车道数_FSPUR,行驶方向的车道数_FSPUR
VEH_车辆类型_FZART_4-轿车_三厢4门/5门,other,0.0048457862011686,0.0,0.0004989415104227411,0.0005761162774419462,0.0,0.25757276946953717,0.12866235985505936,948.0,0.591458153580673,0,0.0,692.0,0.7018981880931838,0,0.01781652859340565,300.0,0.8710094909404659,0,0.045746318736804306,337.0,0.8550474547023296,0,0.0,252.0,0.8917169974115617,0,0.6023271216122962,331.0,0.8576358930112166,0,0,476.6666666666667,0.7947943629565718,0.0,0.0,0.0,0.0,0.25,0.3554177451826287,0,568,not_missing_category,other_unique:VEH_车辆类型_FZART_4-轿车,VEH_车辆类型_FZART_4-轿车
降水情况_NIED_5-雪,weather,0.0,0.051525020318779126,0.00010934864840780101,0.0002757552510050953,0.0,0.06256577026961611,0.0,1389.0,0.4012079378774806,0,0.08247476180389361,406.0,0.8252804141501294,0,0.0039046927952680736,778.0,0.6647972389991372,0,0.02189625271800748,546.0,0.7648835202761001,0,0.0,252.0,0.8917169974115617,0,0.14630840207047205,1061.0,0.542709232096635,0,0,738.6666666666666,0.681765890135174,0.0,0.0,0.0,0.0,0.55,0.35520635605406964,0,569,not_missing_category,weather_wind,降水情况_NIED
VEH_疲劳驾驶提醒_ABLENKON1_MISSING_OR_UNKNOWN,other,0.006028082899536935,0.0,0.00038272004415263095,0.0003215452398658934,0.0,0.31059154888769247,0.16005398072851662,851.0,0.633304572907679,0,0.0,692.0,0.7018981880931838,0,0.013666416739183446,360.0,0.8451251078515962,0,0.025532191342553405,478.0,0.7942191544434858,0,0.0,252.0,0.8917169974115617,0,0.726310137612408,244.0,0.8951682484900777,0,0,479.5,0.7935720448662641,0.0,0.0,0.0,0.0,0.25,0.35492881794650566,0,570,pure_missing_unknown,unknown_missing_category,VEH_疲劳驾驶提醒_ABLENKON1_MISSING_OR
身材_STATUR_MISSING_OR_UNKNOWN,other,0.011569118224617592,0.0,0.00020250594058053798,0.0001024949292382832,0.0,0.3292359465660748,0.3071761713016781,414.0,0.8218291630716135,0,0.0,692.0,0.7018981880931838,0,0.0072312140908675415,525.0,0.7739430543572045,0,0.008138575293618885,949.0,0.5910267471958585,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,480.5,0.7931406384814496,0.0,0.0,0.0,0.0,0.25,0.3547562553925798,1,571,pure_missing_unknown,unknown_missing_category,身材_STATUR_MISSING_OR
VEH_是否为挂车_ISTRAILER_MISSING_OR_UNKNOWN,other,0.005868824369069658,0.0,0.00015254761597558274,0.00048646192016365376,0.0,0.3292359465660748,0.15582544535647994,869.0,0.6255392579810182,0,0.0,692.0,0.7018981880931838,0,0.005447269680131543,638.0,0.7251941328731665,0,0.038627344729670166,381.0,0.8360655737704918,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,480.5,0.7931406384814496,0.0,0.0,0.0,0.0,0.25,0.3547562553925798,1,572,pure_missing_unknown,unknown_missing_category,VEH_是否为挂车_ISTRAILER_MISSING_OR
事故类型_UTYP_201-转弯-往左转与紧跟同向车辆,crash_type,0.0,0.031173906197795018,0.00010485867924211925,0.00016359974510029017,0.0,0.041056042627399314,0.0,1389.0,0.4012079378774806,0,0.049899261994526614,512.0,0.7795513373597929,0,0.0037443620503755503,791.0,0.6591889559965487,0,0.012990582591848336,749.0,0.6773080241587576,0,0.0,252.0,0.8917169974115617,0,0.09600847182519368,1540.0,0.3360655737704918,0,0,872.1666666666666,0.6241731377624389,0.0,0.0,0.0,0.0,0.7,0.35466925510497554,0,573,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_车辆类型_FZART_8-面包车，不大于9座,other,0.020393952334690324,0.04660183575919212,0.00018719610868747323,0.00028126885077765204,0.0,0.06716950962634038,0.5414877844837793,108.0,0.953839516824849,0,0.07459434814551107,437.0,0.8119068162208801,0,0.006684520636855444,555.0,0.7610008628127696,0,0.022334058248693896,539.0,0.7679033649698016,0,0.0,252.0,0.8917169974115617,0,0.1570741250197566,996.0,0.5707506471095772,0,0,481.1666666666667,0.7928530342249065,0.0,0.0,0.0,0.0,0.25,0.3546412136899626,0,574,not_missing_category,other_unique:VEH_车辆类型_FZART,VEH_车辆类型_FZART
VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L_11-R17,other,0.018455639254719713,0.0,0.00015240201787090885,0.00017376468503108597,0.0,0.1845093926727545,0.49002287772689324,146.0,0.9374460742018982,0,0.0,692.0,0.7018981880931838,0,0.005442070568129677,639.0,0.724762726488352,0,0.013797726219310785,720.0,0.6898188093183779,0,0.0,252.0,0.8917169974115617,0,0.4314703438096042,438.0,0.8114754098360656,0,0,481.1666666666667,0.7928530342249065,0.0,0.0,0.0,0.0,0.25,0.3546412136899626,0,575,not_missing_category,other_unique:VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L,VEH_第一轴左侧轮胎尺寸-轮辋直径_TIRESIH1L
事故类型_UTYP_602-纵向交通_-_第二车道，前行车辆与紧跟车辆,lane,0.0003410054616801439,0.038122730103773,0.00035529269480302214,0.0005991729712578216,0.0,0.010634348700369736,0.009054169045396725,1358.0,0.41458153580672996,0,0.06102206394427876,474.0,0.7959447799827437,0,0.012687023075355795,381.0,0.8360655737704918,0,0.04757712773425401,329.0,0.8584987057808455,0,0.0,252.0,0.8917169974115617,0,0.024868143694330703,2180.0,0.05996548748921484,0,0,829.0,0.642795513373598,0.0,0.0,0.0,0.0,0.65,0.3546182053494392,0,576,not_missing_category,crash_configuration_type,事故类型_UTYP
事故类型_UTYP_662-纵向交通_-_超车车辆与迎面而来的行人之间,crash_type,0.009276478499346208,0.1431639244429777,3.407376120748467e-05,5.080974903302422e-05,0.0,0.018326008632303943,0.24630339955625213,579.0,0.7506471095772217,0,0.22915877556756262,139.0,0.9404659188955996,0,0.00121672806963619,1132.0,0.5120793787748059,0,0.0040345309882968555,1142.0,0.5077653149266609,0,0.0,252.0,0.8917169974115617,0,0.04285488738918579,1991.0,0.14150129421915444,0,0,872.5,0.6240293356341674,0.0,0.0,0.0,0.0,0.7,0.354611734253667,0,577,not_missing_category,crash_configuration_type,事故类型_UTYP
VEH_燃料_EQUELLE_1-汽油,other,0.0,0.0245650973952461,0.0014400205872679872,0.0024348999139105565,0.0,0.19424472612099303,0.0,1389.0,0.4012079378774806,0,0.039320713389878297,549.0,0.7635893011216566,0,0.05142119353111156,153.0,0.9344262295081968,0,0.1933424065859586,118.0,0.9495254529767041,0,0.0,252.0,0.8917169974115617,0,0.45423616407037876,430.0,0.8149266609145815,0,0,481.8333333333333,0.7925654299683637,0.0,0.0,0.0,0.0,0.25,0.3545261719873455,0,578,not_missing_category,other_unique:VEH_燃料_EQUELLE,VEH_燃料_EQUELLE
事故形态_CUART_12-刮撞自行车事故,other,0.0,0.035051717524621356,0.003072563076884927,0.004426026427075036,0.0,0.11536674607897907,0.0,1389.0,0.4012079378774806,0,0.056106373869917354,491.0,0.7886108714408974,0,0.10971708460973877,65.0,0.9723899913718723,0,0.3514471359315075,53.0,0.9775668679896462,1,0.0,252.0,0.8917169974115617,0,0.2697820900813292,644.0,0.7226056945642796,0,1,482.3333333333333,0.7923497267759564,0.0,0.0,0.0,0.0,0.25,0.35443989071038257,1,579,not_missing_category,other_unique:事故形态_CUART,事故形态_CUART
估计事发前的速度_VSCHAETZ_15,other,0.0,0.273568863415152,7.634674295678095e-05,0.00013808064803237806,0.0,0.13537799538526035,0.0,1389.0,0.4012079378774806,0,0.43789457447148816,28.0,0.9883520276100086,1,0.002726239249467108,912.0,0.6069887834339949,0,0.010964247294523237,858.0,0.6302847282139775,0,0.0,252.0,0.8917169974115617,0,0.31657786829710055,568.0,0.7553925798101812,0,1,667.8333333333334,0.7123238423928674,0.13333333333333333,0.0,0.0,0.0,0.25,0.35442953695714696,1,580,not_missing_category,other_unique:估计事发前的速度_VSCHAETZ,估计事发前的速度_VSCHAETZ
自杀企图_SUIZID_2-没有自杀的证据,other,0.0,0.0,0.00046936478287024395,0.0010706552126672078,0.0,0.33151675486306154,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.01676038353204974,314.0,0.864969801553063,0,0.08501501612377292,226.0,0.9029335634167386,0,0.0,252.0,0.8917169974115617,0,0.7752431793708424,22.0,0.9909404659188956,1,1,482.5,0.7922778257118206,0.0,0.0,0.0,0.0,0.25,0.35441113028472826,1,581,not_missing_category,other_unique:自杀企图_SUIZID,自杀企图_SUIZID
行驶车辆所在车道_FSTREIF_30-使用右/直车道右转,lane,0.004733583222347848,0.03331877551900515,2.6481183158682366e-05,7.423375714140257e-05,0.0,0.06370008569039222,0.12568321479200154,957.0,0.5875754961173425,0,0.05333249860991931,502.0,0.7838654012079379,0,0.0009456073449052763,1198.0,0.48360655737704916,0,0.005894506453279865,1048.0,0.5483175150992234,0,0.0,252.0,0.8917169974115617,0,0.1489609687365975,1028.0,0.5569456427955134,0,0,830.8333333333334,0.6420046016681047,0.0,0.0,0.0,0.0,0.65,0.3543018406672419,0,582,not_missing_category,other_unique:行驶车辆所在车道_FSTREIF,行驶车辆所在车道_FSTREIF
无意识变道原因_SPVERLAG_0-不适用,other,0.008307427128860345,0.0,0.000328032997682129,0.00034919924362969526,0.0,0.18388482900624897,0.2205737385742173,657.0,0.7169974115616912,0,0.0,692.0,0.7018981880931838,0,0.011713616046563038,401.0,0.8274374460742019,0,0.027728048186148914,457.0,0.8032786885245902,0,0.0,252.0,0.8917169974115617,0,0.4300098181636492,443.0,0.8093183779119931,0,0,483.6666666666667,0.7917745182628705,0.0,0.0,0.0,0.0,0.25,0.35420980730514817,0,583,pure_missing_unknown,unknown_missing_category,无意识变道原因_SPVERLAG
星期_WOTAG_7-星期天,other,0.003857740155090328,0.020505857771908977,0.0026236433393716178,0.0037004676955525242,0.0015430906787514687,0.07081319780924007,0.10242836383120793,1036.0,0.5534943917169974,0,0.03282319395236265,573.0,0.7532355478861087,0,0.09368676608047195,78.0,0.9667817083692839,0,0.29383438952226393,73.0,0.9689387402933564,0,0.06215731770222743,234.0,0.8994823123382226,0,0.1655947936439229,913.0,0.6065573770491803,0,0,484.5,0.7914150129421916,0.0,0.0,0.0,0.0,0.25,0.35406600517687664,0,584,not_missing_category,other_unique:星期_WOTAG,星期_WOTAG
VEH_第一轴右侧轮胎尺寸-轮辋直径_TIRESIH1R_11-R17,other,0.01790752290925557,0.0,0.0001233270492938747,0.00021451863120813125,0.0,0.1845093926727545,0.4754696268084889,162.0,0.9305435720448663,0,0.0,692.0,0.7018981880931838,0,0.004403842643244859,733.0,0.6842105263157895,0,0.017033779572768665,632.0,0.7277825711820535,0,0.0,252.0,0.8917169974115617,0,0.4314703438096042,438.0,0.8114754098360656,0,0,484.8333333333333,0.79127121081392,0.0,0.0,0.0,0.0,0.25,0.35400848432556803,0,585,not_missing_category,other_unique:VEH_第一轴右侧轮胎尺寸-轮辋直径_TIRESIH1R,VEH_第一轴右侧轮胎尺寸-轮辋直径_TIRESIH1R
行驶车辆所在车道_FSTREIF_2-双向单车道,lane,0.0033493968808151475,0.0,0.00011068546943361714,0.000196170639511702,0.0,0.04177346890703282,0.08893114324212796,1085.0,0.5323554788610871,0,0.0,692.0,0.7018981880931838,0,0.003952428871608042,773.0,0.6669542709232097,0,0.015576863479281495,662.0,0.7148403796376186,0,0.0,252.0,0.8917169974115617,0,0.09768615424042186,1537.0,0.3373597929249353,0,0,833.5,0.6408541846419327,0.0,0.0,0.0,0.0,0.65,0.3538416738567731,0,586,not_missing_category,other_unique:行驶车辆所在车道_FSTREIF,行驶车辆所在车道_FSTREIF
VEH_技术缺陷类型_4_TWELCH4_0-不适用,other,0.022990723684261027,0.0,2.1541550144009034e-06,0.0005060802248709983,0.0,0.32923594656607486,0.6104356736331605,57.0,0.9758412424503883,1,0.0,692.0,0.7018981880931838,0,7.692197102659141e-05,1534.0,0.3386540120793788,0,0.04018512959942395,367.0,0.8421052631578947,0,0.0,252.0,0.8917169974115617,0,0.7699095693805368,36.0,0.9849007765314927,1,2,489.6666666666667,0.7891860799539834,0.0,0.0,0.0,0.0,0.25,0.3531744319815934,2,587,pure_missing_unknown,unknown_missing_category,VEH_技术缺陷类型_4_TWELCH4
行驶车辆所在车道_FSTREIF_40-使用右侧自行车道直行,lane,0.0,0.0,0.0006816180413561841,0.001179591943248634,0.0,0.0017110830692618096,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.024339661202601146,243.0,0.8955996548748921,0,0.09366510048078967,202.0,0.9132873166522865,0,0.0,252.0,0.8917169974115617,0,0.004001322585731993,2247.0,0.031061259706643658,0,0,837.5,0.6391285591026746,0.0,0.0,0.0,0.0,0.65,0.3531514236410699,0,588,not_missing_category,other_unique:行驶车辆所在车道_FSTREIF,行驶车辆所在车道_FSTREIF
VEH_前部停车距离控制_PARKV1_MISSING_OR_UNKNOWN,other,0.0,0.0,0.0001523501705611658,0.0003196807896732903,0.0,0.3292359465660748,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.005440219170606658,640.0,0.7243313201035375,0,0.025384145303725222,483.0,0.7920621225194133,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,584.5,0.748274374460742,0.06666666666666667,0.0,0.0,0.0,0.25,0.3528097497842968,1,589,pure_missing_unknown,unknown_missing_category,VEH_前部停车距离控制_PARKV1_MISSING_OR
VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R_108-60,other,0.020094588122270496,0.0,8.513999301044202e-05,0.00021505991989941776,0.0,0.20654510800464632,0.533539248492489,113.0,0.9516824849007766,0,0.0,692.0,0.7018981880931838,0,0.003040234352575045,865.0,0.6272648835202761,0,0.017076760418771087,631.0,0.728213977566868,0,0.0,252.0,0.8917169974115617,0,0.48300028238137577,402.0,0.8270060396893874,0,0,492.5,0.7879637618636757,0.0,0.0,0.0,0.0,0.25,0.3526855047454703,0,590,not_missing_category,other_unique:VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R,VEH_第一轴右侧轮胎尺寸-高宽比_TIRESIR1R
VEH_车辆颜色_FARBE_10-白色,other,0.01030572562208687,0.0,0.00016515217887352117,0.0002942993146940513,0.0,0.22131557369511695,0.2736313414398433,495.0,0.7868852459016393,0,0.0,692.0,0.7018981880931838,0,0.005897361625955469,607.0,0.7385677308024159,0,0.023368737841943356,524.0,0.774374460742019,0,0.0,252.0,0.8917169974115617,0,0.5175406264656387,386.0,0.8339085418464194,0,0,492.6666666666667,0.7878918607995399,0.0,0.0,0.0,0.0,0.25,0.352656744319816,0,591,not_missing_category,other_unique:VEH_车辆颜色_FARBE,VEH_车辆颜色_FARBE
道路材料_STRDECK_MISSING_OR_UNKNOWN,other,0.001030946549644307,0.0,0.001615060706979278,0.0015527449219515782,0.0,0.19635756794213644,0.027373064030286665,1287.0,0.4452113891285591,0,0.0,692.0,0.7018981880931838,0,0.05767164019205793,134.0,0.9426229508196722,0,0.12329518692293671,172.0,0.9262295081967213,0,0.0,252.0,0.8917169974115617,0,0.4591769888911559,421.0,0.818809318377912,0,0,493.0,0.7877480586712684,0.0,0.0,0.0,0.0,0.25,0.35259922346850736,0,592,pure_missing_unknown,unknown_missing_category,道路材料_STRDECK_MISSING_OR
VEH_通信设备控制单元_BETELKOM1_MISSING_OR_UNKNOWN,other,0.036903958645106316,0.0,0.0,0.0004603128693021533,0.0,0.3292359465660748,0.9798514028802681,2.0,0.9995685936151855,1,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.036550988163793326,387.0,0.8334771354616048,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,2,493.3333333333333,0.7876042565429967,0.0,0.0,0.0,0.0,0.25,0.3525417026171987,2,593,pure_missing_unknown,unknown_missing_category,VEH_通信设备控制单元_BETELKOM1_MISSING_OR
碰撞前驾驶员意图_ABSICHT_6-右转,crash_type,0.0,0.0,1.58436122225738e-05,7.331278785287336e-05,0.0,0.11835821583535862,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.0005657540298604336,1290.0,0.4439171699741156,0,0.005821377197486341,1053.0,0.546160483175151,0,0.0,252.0,0.8917169974115617,0,0.27677756313331825,633.0,0.727351164797239,0,0,884.8333333333334,0.618708656888122,0.0,0.0,0.0,0.0,0.7,0.35248346275524883,0,594,not_missing_category,other_unique:碰撞前驾驶员意图_ABSICHT,碰撞前驾驶员意图_ABSICHT
事故现场周边的公交车站_BUSH_MISSING_OR_UNKNOWN,other,0.009980310243176138,0.0,0.0001469773805319852,0.0001557368870418258,0.0,0.3292359465660748,0.26499111076402726,521.0,0.7756686798964625,0,0.0,692.0,0.7018981880931838,0,0.005248364083023033,660.0,0.7157031924072477,0,0.01236623499916813,788.0,0.6604831751509922,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,494.0,0.7873166522864538,0.0,0.0,0.0,0.0,0.25,0.3524266609145815,1,595,pure_missing_unknown,unknown_missing_category,事故现场周边的公交车站_BUSH_MISSING_OR
VEH_左侧遮阳板_SBLENDL1_MISSING_OR_UNKNOWN,other,0.007106596155573408,0.0,0.00022587994793279743,2.509983992070111e-05,0.0,0.3292359465660748,0.18869000693684423,758.0,0.6734253666954271,0,0.0,692.0,0.7018981880931838,0,0.008065868377261075,491.0,0.7886108714408974,0,0.0019930443249294616,1277.0,0.44952545297670404,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,586.8333333333334,0.7472677595628415,0.06666666666666667,0.0,0.0,0.0,0.25,0.3524071038251366,1,596,pure_missing_unknown,unknown_missing_category,VEH_左侧遮阳板_SBLENDL1_MISSING_OR
VEH_夜视仪-安装位置_NIGHTWO1_9-未知,light,0.008056377934552383,0.0,0.0,0.0,0.0,0.04756514941544941,0.21390803347736756,677.0,0.7083692838654012,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.11122984621188699,1257.0,0.45815358067299394,0,0,1015.6666666666666,0.5622663215415588,0.0,0.0,0.0,0.0,0.85,0.3524065286166235,0,597,pure_missing_unknown,unknown_missing_category,VEH_夜视仪-安装位置_NIGHTWO1
避让反应_REAKTLE_MISSING_OR_UNKNOWN,other,0.007516238241251916,0.0,0.000312507215247323,0.00039335643339809116,0.0,0.17570681551540232,0.19956657376239567,715.0,0.6919758412424504,0,0.0,692.0,0.7018981880931838,0,0.011159211289880544,408.0,0.8244176013805005,0,0.031234334949362518,429.0,0.8153580672993961,0,0.0,252.0,0.8917169974115617,0,0.41088574951076795,470.0,0.7976704055220017,0,0,494.3333333333333,0.7871728501581824,0.0,0.0,0.0,0.0,0.25,0.35236914006327297,0,598,pure_missing_unknown,unknown_missing_category,避让反应_REAKTLE_MISSING_OR
交通限速设施_SPLIFA_2-减速带,other,0.006696543872339644,0.09854653425546359,0.00025534813432868616,0.0005357622878167839,0.0,0.07622261919905338,0.17780254879597782,789.0,0.6600517687661778,0,0.15774087790813282,231.0,0.9007765314926661,0,0.009118137580265093,455.0,0.8041415012942191,0,0.04254202379847844,354.0,0.8477135461604832,0,0.0,252.0,0.8917169974115617,0,0.17824458275798366,889.0,0.6169111302847282,0,0,495.0,0.7868852459016393,0.0,0.0,0.0,0.0,0.25,0.35225409836065574,0,599,not_missing_category,other_unique:交通限速设施_SPLIFA,交通限速设施_SPLIFA
VEH_已确定的技术缺陷对事故的影响_UNFMANG_MISSING_OR_UNKNOWN,other,0.0,0.0,0.00015106351113520355,0.00030870005924369726,0.0,0.3292359465660748,0.0,1389.0,0.4012079378774806,0,0.0,692.0,0.7018981880931838,0,0.00539427429736248,644.0,0.7226056945642796,0,0.024512224106800342,500.0,0.7847282139775669,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,588.0,0.7467644521138913,0.06666666666666667,0.0,0.0,0.0,0.25,0.35220578084555654,1,600,pure_missing_unknown,unknown_missing_category,VEH_已确定的技术缺陷对事故的影响_UNFMANG_MISSING_OR
VEH_第一轴左侧轮胎尺寸-高宽比_TIRESIR1L_109-65,other,0.012190593290518192,0.0,7.392077925166117e-05,0.00020792669213122683,0.0,0.11215309736419801,0.3236771982249392,371.0,0.8403796376186368,0,0.0,692.0,0.7018981880931838,0,0.0026396113565860173,920.0,0.6035375323554789,0,0.016510348873249762,642.0,0.7234685073339086,0,0.0,252.0,0.8917169974115617,0,0.2622670574005316,657.0,0.7169974115616912,0,0,589.0,0.7463330457290769,0.06666666666666667,0.0,0.0,0.0,0.25,0.35203321829163076,0,601,not_missing_category,other_unique:VEH_第一轴左侧轮胎尺寸-高宽比_TIRESIR1L,VEH_第一轴左侧轮胎尺寸-高宽比_TIRESIR1L
ARU事故原因4_URSWIS4_MISSING_OR_UNKNOWN,other,0.01806000440164479,0.0,0.0,0.0001506717847660075,0.0,0.3292359465660748,0.4795182223986715,155.0,0.9335634167385677,0,0.0,692.0,0.7018981880931838,0,0.0,1576.0,0.32053494391716997,0,0.011964042260971378,813.0,0.6496980155306299,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,589.8333333333334,0.7459735404083981,0.06666666666666667,0.0,0.0,0.0,0.25,0.3518894161633593,1,602,pure_missing_unknown,unknown_missing_category,ARU事故原因4_URSWIS4_MISSING_OR
衣着厚度_BEKLST_MISSING_OR_UNKNOWN,other,0.014848784972581353,0.0,3.1924903867313566e-06,0.0001557145548332147,0.0,0.3292359465660748,0.3942558825834975,253.0,0.8912855910267472,0,0.0,692.0,0.7018981880931838,0,0.00011399952714132681,1512.0,0.34814495254529765,0,0.012364461717674061,789.0,0.6600517687661778,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,591.5,0.7452545297670405,0.06666666666666667,0.0,0.0,0.0,0.25,0.3516018119068162,1,603,pure_missing_unknown,unknown_missing_category,衣着厚度_BEKLST_MISSING_OR
驾照等级与车型是否相符_LICENFIT_MISSING_OR_UNKNOWN,other,0.008329725768256635,0.0,7.203685877511012e-05,0.0001906603715211499,0.0,0.2325705885236484,0.22116579844792608,654.0,0.7182916307161346,0,0.0,692.0,0.7018981880931838,0,0.002572339096537469,928.0,0.600086281276963,0,0.015139322507621643,675.0,0.7092320966350302,0,0.0,252.0,0.8917169974115617,0,0.5438601815154004,351.0,0.8490077653149266,0,0,592.0,0.7450388265746333,0.06666666666666667,0.0,0.0,0.0,0.25,0.3515155306298533,0,604,pure_missing_unknown,unknown_missing_category,驾照等级与车型是否相符_LICENFIT_MISSING_OR
酒精测试_ALKOTEST_MISSING_OR_UNKNOWN,other,0.008349231368892651,0.0,0.0001754408957204235,0.00015859066065842305,0.0,0.3292359465660748,0.22168369925989648,652.0,0.7191544434857636,0,0.0,692.0,0.7018981880931838,0,0.006264757831849374,577.0,0.7515099223468508,0,0.012592837930866577,772.0,0.6673856773080241,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,499.3333333333333,0.7850158182341098,0.0,0.0,0.0,0.0,0.25,0.35150632729364395,1,605,pure_missing_unknown,unknown_missing_category,酒精测试_ALKOTEST_MISSING_OR
VEH_第一轴右侧轮胎尺寸-宽度_TIRESIW1R_MISSING_OR_UNKNOWN,other,0.018592343177899595,0.0,4.375615589239558e-06,0.00048795450395813306,0.0,0.3292359465660748,0.49365255692188675,141.0,0.9396031061259706,0,0.0,692.0,0.7018981880931838,0,0.00015624733286550142,1486.0,0.35936151855047455,0,0.038745862842553234,378.0,0.8373597929249353,0,0.0,252.0,0.8917169974115617,0,0.7699095693805366,51.0,0.9784296807592753,1,1,500.0,0.7847282139775668,0.0,0.0,0.0,0.0,0.25,0.3513912855910267,1,606,pure_missing_unknown,unknown_missing_category,VEH_第一轴右侧轮胎尺寸-宽度_TIRESIW1R_MISSING_OR
参与方类型_ARTTEIL_10-二轮电动自行车,other,0.0,0.0976217493468021,0.0008614274618206198,0.0011738109718759993,0.0,0.09682516839285701,0.0,1389.0,0.4012079378774806,0,0.15626059872357725,233.0,0.899913718723037,0,0.030760413162793838,206.0,0.9115616911130284,0,0.09320606439836006,204.0,0.9124245038826575,0,0.0,252.0,0.8917169974115617,0,0.2264231001507049,719.0,0.6902502157031924,0,0,500.5,0.7845125107851597,0.0,0.0,0.0,0.0,0.25,0.35130500431406386,0,607,not_missing_category,other_unique:参与方类型_ARTTEIL,参与方类型_ARTTEIL
事故类型_UTYP_632-纵向交通_-_由于塞车而向左变道与紧跟车辆,crash_type,0.01493603288601486,0.08721026920525118,0.0,0.0,0.0,0.047565149415449405,0.39657243597004144,246.0,0.8943054357204486,0,0.13959521287049456,270.0,0.8839516824849007,0,0.0,1576.0,0.32053494391716997,0,0.0,1640.0,0.2929249352890423,0,0.0,252.0,0.8917169974115617,0,0.11122984621188696,1366.0,0.411130284728214,0,0,891.6666666666666,0.6157607132585563,0.0,0.0,0.0,0.0,0.7,0.3513042853034225,0,608,not_missing_category,crash_configuration_type,事故类型_UTYP
